"CID","SMILES"
3184636,"COC1=CC=CC=C1CN(C(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)NC3CCCCC3)C(=O)C4=NC=CN=C4"
3197005,"CC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(C3=C(C=C(C=C3)OC)OC)C(=O)C4=CC=CO4"
1152880,"CC1=CC(=C(C=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)C"
789221,"CC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)OC(=C3C(=O)C)C"
2891978,"COC1=CC=C(C=C1)C=C(C(=O)NCCCN2CCOCC2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]"
1175620,"COC1=C(C=C(C=C1)N2C(=NN=N2)SCC(=O)NC3CCCC3)OC"
1284337,"CN1CCN(CC1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4Br"
2989776,"C1CCC(CC1)NC(=O)CSC2=NC3=C(N2)C=CC=N3"
6487890,"CCOC1=CC=C(C=C1)NC(=O)NC2(CCCCC2)C(=O)NCC3=CC=CO3"
6487885,"COC1=CC=C(C=C1)NC(=O)NC2(CCCCC2)C(=O)N3CCOCC3"
1444564,"C1CCC(CC1)(C(=O)N2CCOCC2)NC(=O)NC3=CC=CC=C3Cl"
1455226,"CC(=O)NC1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)NC3CCCC3"
6487263,"CC1=CC(=CC=C1)NC(=O)N2CCC(CC2)NC(=O)C(CC3=CC=C(C=C3)F)NC(=O)C"
3185705,"CCOC1=CC=C(C=C1)C(C(=O)NCC2CCCO2)N(CC3=CC=CS3)C(=O)C4=C(C(=NS4)C(=O)N)N"
1901986,"C1=COC(=C1)CNC(=O)C(=CC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CO3"
2287969,"COC1=CC=CC(=C1)N(CC(=O)NCCSCC2=CC=CO2)S(=O)(=O)C3=CC=CC=C3"
740892,"COC1=CC=C(C=C1)OCC(=O)N2CCC(CC2)CC3=CC=CC=C3"
2665044,"COC1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCCCCC3"
3230459,"CC1=C(C(=CC=C1)C)NC(=O)NC2(CCCCC2)C(=O)N3CCN4CCCC4C3"
1088984,"CC1=C(C(=CC=C1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4CC4)C"
6487848,"C1CCC(CC1)(C(=O)N2CCC(CC2)O)NC(=O)NC3=CC=CC=C3"
6487302,"CC1=CC(=CC=C1)CC(C(=O)NC2CCN(CC2)C(=O)NCC3=CC=CC=C3)NC(=O)C"
3231798,"CC(=O)NC(CC1=C(C(=CC=C1)OC)OC)C(=O)NC2CCN(CC2)S(=O)(=O)C3=CC=CC=C3C(=O)OC"
6494524,"CCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=NN=C(S3)CC4=CC=CC=C4"
6493209,"COC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=NC4=C(S3)C=C(C=C4)S(=O)(=O)C"
5337350,"CN1CCN(CC1)C(=O)C(=CC2=CC=C(C=C2)OC)NC(=O)C3=CC(=C(C=C3)OC)OC"
5762395,"C1CCN(C1)C(=O)C(=CC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CC=C3"
1016208,"CC1=CC=C(C=C1)N(CC(=O)NCC2=CN=CC=C2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC"
3127112,"CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N3C(=O)C4CCCCC4C3=O"
858314,"COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3CC3"
1120538,"CCOC1=CC=CC=C1N(CC(=O)NC2CCCCC2)S(=O)(=O)C3=CC=CC=C3"
5765734,"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(=CC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CO3"
6497528,"CCOC1=CC=CC=C1NC(=O)C2CCN(CC2)C(=O)C3CC(=O)N(C3)C4=CC=C(C=C4)C"
6487852,"CC1=CC=CC=C1NC(=O)NC2(CCCCC2)C(=O)N3CCC(CC3)O"
1452464,"CCS(=O)(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)NC3CC3"
3220738,"CCOC1=CC=C(C=C1)C(=O)NC2CCN(CC2)CC(=O)NCC3=CC=CC=C3"
5344059,"CC1CCN(CC1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3"
3148502,"C1CC1NC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)F"
2986492,"CC1=NON=C1NC(=O)CSC2=CC=CC=N2"
2987479,"C1=CC=C(C(=C1)OCC(=O)NCCNC(=O)C2=CC=NC=C2)Cl"
2985430,"C1=CC=C(C(=C1)OCC(=O)NCCNC(=O)C2=CN=CC=C2)Cl"
6487353,"CC1=CC=CC=C1NC(=O)N2CCC(CC2)NC(=O)C(CC3=CC=CC=C3OC)NC(=O)C"
6492830,"CC1=CC(=O)N=C(N1)SCC(=O)NC2=NON=C2C"
6492818,"C1=CC=C(C(=C1)C(=O)O)NC(=O)CSC2=NNN=C2"
6498827,"CC1N(CCN1S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)N3CCOCC3"
2954224,"CC1=CC=C(C=C1)S(=O)(=O)N2CCCC(C2)C(=O)NCC3=CC4=C(C=C3)OCO4"
3136188,"COC(C1=CC=CC=C1)C(=O)NNS(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-]"
747783,"C1COCCN1C(=S)C2=CC(=CC=C2)OC(=O)C3=CC=CC=C3"
1382836,"COC1=C(C=C(C=C1)C=C2C(=O)N(C(=O)S2)CCC(=O)N3CCCCC3)OC"
1118209,"CN(C1=CC=C(C=C1)C(=O)NC2=CN=CC=C2)S(=O)(=O)C3=CC=CC=C3"
3205681,"CC(C)C1=CC=C(C=C1)N(CC(=O)NCC2CCCO2)C(=O)CCC(=O)NC3=NC=CS3"
1132633,"CC1=CC=C(C=C1)NC(=O)CSC2=NN=C(O2)COC3=CC=C(C=C3)OC"
1134808,"CC1=CC(=CC(=C1)OCC2=NN=C(O2)SCC(=O)N3CCCCC3)C"
3212555,"CC(C)C1=NN=C(N1CCOC)SCC(=O)NC2=CC3=C(C=C2)OCCO3"
683251,"C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NCC3=CN=CC=C3"
1107134,"C1CCCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC(=CC=C3)O"
1470577,"C1CC1C(=O)NC2=NN=C(S2)SCC(=O)NC3=CC=CC=C3"
5765239,"CC1CCCN(C1)C(=O)C(=CC2=CC=CO2)NC(=O)C3=CC=CC=C3"
1122986,"C1COCCN1C(=O)CSC2=NN=C(O2)C3=CC=CC=C3Br"
2208187,"C1CCN(C1)C(=O)C(=CC2=CC(=CC=C2)[N+](=O)[O-])NC(=O)C3=CC=CC=C3"
24792374,"COCCN1C(=NN=N1)C(C2=CC=CC=C2)N3CCN(CC3)C(=O)C4=CC=CO4.Cl"
2928031,"CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC4CCCO4)C(=O)NCCC5=CC=CC=C5"
5761057,"C1=CC=C(C=C1)C(=O)NC(=CC2=CC=NC=C2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N"
24792377,"CC1=CC=C(C=C1)NC(=S)N2CCC(CC2)NC(=O)C3=CC=CC=C3"
24792380,"CC1=CC=CC(=C1)C(=O)N(CC(=O)NC2=C(C(=C(S2)C)C)C(=O)N)C3CCCC3"
3197425,"C1CCC(CC1)NC(=O)CN(C2=CC=CC=C2F)C(=O)CCCC(=O)NC3=CC=CC=N3"
1160775,"COC1=CC=CC=C1N(CC(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)S(=O)(=O)C"
3205148,"CC(C)CCNC(=O)CN(CC1=CC=CC=C1Cl)C(=O)CCC(=O)NC2=CC=CC=N2"
1902148,"COC1=CC=C(C=C1)C=C(C(=O)NCC2=CC=CO2)NC(=O)C3=CC=CO3"
1094962,"COC1=CC=C(C=C1)NC(=O)CN2CCN(CC2)C(=O)N3CCOCC3"
1085598,"CN1CCN(CC1)C(=O)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=CC=CC=C3"
1079288,"CC1=C(NC(=NC1=O)SCC(=O)NC2CCCC2)C"
1102946,"C1CC(=O)N(C1=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)Br"
1879351,"C1=COC(=C1)C(=O)NCC(=O)OCC(=O)C2=CC=C(C=C2)Br"
755207,"CN1C(=CC=N1)C(=O)NC(=S)NC2=CC(=CC(=C2)Cl)Cl"
3214824,"CC1=CC=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=C(C=C3)N4C=NN=N4"
3214833,"COC1=CC=C(C=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=C(C=C3)N4C=NN=N4"
2284757,"CCOC1=CC=CC=C1N(CC(=O)NCCSC2=CC=CC=N2)S(=O)(=O)C3=CC=C(C=C3)C"
1072785,"COC1=CC(=CC(=C1)C(=O)N2CCC(CC2)C(=O)N3CCOCC3)OC"
3211377,"COC1=CC=CC=C1N(C(C2=CC=CO2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4"
3205496,"CC(C)(C)NC(=O)C(C1=CC=C(C=C1)O)N(CC2=CC=CC=C2)C(=O)CCC(=O)NC3=NC=CS3"
3151697,"CC1=CC2=C(C=C1)C=C(C(=O)N2)CN(CC3CCCO3)C(=O)C4=CC=CS4"
3215503,"COC1=CC=C(C=C1)N(C(C2=CC=CC=C2)C(=O)NCC3CCCO3)C(=O)CNC(=O)C4=CC=CO4"
747986,"CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=CC3=CC=CC=C3N=C2)C"
1811995,"CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCCSC2=CC=CC=N2)C3=CC=CC=C3F"
3210808,"CC1=CC(=NO1)NC(=O)CCC(=O)N(CC(=O)NCC2CCCO2)C3=CC(=CC=C3)F"
593182,"CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)NC2=CC3=C(C=C2)OCO3"
3226302,"CC1=CC=C(O1)C2=NOC(=N2)C3CCCN(C3)C(=O)C4=CC=CC=C4Br"
1005083,"CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N3CCN(CC3)C4=CC=C(C=C4)F"
24792401,"C1CC(CN(C1)C(=O)NC2=CC=C(C=C2)F)C(=O)NCC3=CC=CC=C3Cl"
999388,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NC2CCCC2)C3=CC=C(C=C3)OC"
2883230,"C1CC(OC1)CNC(=O)CSC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-]"
1070710,"CC1=CC=C(C=C1)C2=NC(=C(O2)N3CCOCC3)S(=O)(=O)C4=CC=C(C=C4)C"
814223,"CC1=CC=CC=C1OCC(=O)NC2CCCCCCC2"
2900218,"CC(C(=O)C1=CC=CC=C1)OC(=O)CCCC(=O)NC2=CC=C(C=C2)F"
3230699,"C1CN(CCC1C(=O)NCC2=CC=CO2)S(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-]"
3212294,"CC1=CSC(=N1)NC(=O)CCC(=O)N(CC(=O)NC2CCCCC2)C3=CC=C(C=C3)OC"
3191775,"CCOC(=O)C1CCCN(C1)S(=O)(=O)C2=CC(=C(C=C2)N3C=NN=N3)C"
3211892,"CCOC(=O)C1=CC=C(C=C1)N(CC(=O)NC2CCCCC2)C(=O)CNC(=O)C3=CC=CO3"
24792417,"COC1=CC(=CC(=C1OC)OC)C(C2=NN=NN2C3CCCC3)N4CCN(CC4)C(=O)C5=CC=CO5.Cl"
846181,"C1CCC(CC1)C2=NN=C(S2)NS(=O)(=O)C3=CC=C(C=C3)F"
1075713,"COC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NCC2=CC=CO2)C3=CC=CC=C3OC"
3221888,"CC1=CC(=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)C4=CSN=N4)C"
3155034,"CCC1C(=O)N(C2=C(O1)C=CC(=C2)C)CC(=O)NC3CCCCC3"
3219460,"COC1=CC=C(C=C1)C(C(=O)NC2CCCCC2)N(C3CC3)C(=O)C4=CSN=N4"
24792440,"CCC(C)(C)N1C(=NN=N1)C(C2=CC(=C(C=C2)OC)OC)N3CCN(CC3)C(=O)C4=CC=CO4.Cl"
1450291,"CC1=CC(=C2C=C(C(=NC2=C1)SCC(=O)NC3=NOC(=C3)C)C#N)C"
3204860,"CCC1=CC=C(C=C1)N(CC(=O)NCC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=CC=CC=N3"
3206884,"CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC2CCCO2)CC(=O)NC3CCCC3"
857357,"CCN1C(=NN=C1SCC(=O)N2CCCC2)C3=CC=CO3"
2935263,"COC(=O)C1=CC=C(C=C1)C2C(=C(C(=O)N2CC3CCCO3)O)C(=O)C4=CC=CO4"
1143426,"C1CN(CCN1C(=O)C2=CC=CC=C2)C(=O)C3=CC4=CC=CC=C4OC3=O"
3160123,"CC1=CC(=CC(=C1)N2CC(CC2=O)C(=O)NC3=NOC(=C3)C)C"
3164211,"CC1=C(C(=CC=C1)C)NC(=O)COC(=O)C2C3CC4C2C(=O)OC4C3"
3164236,"CC1=CC(=NO1)NC(=O)COC(=O)C2CC(=O)N(C2)C3=CC=CC=C3"
3207202,"C1CC(OC1)CN(CC(=O)NCCC2=CC=CC=C2)C(=O)CNS(=O)(=O)C3=CC=CC=C3"
3205661,"CC(C)CCNC(=O)CN(CC1=CC=CC=C1)C(=O)CCC(=O)NC2=NC=CS2"
1170483,"C1CCC(CC1)C2=NN=C(O2)SCC(=O)NC3=CC=CC=C3Cl"
3219201,"CC1=CC=CC=C1N(C(C2=CC=NC=C2)C(=O)NC3CCCCC3)C(=O)C4=CSN=N4"
3224118,"CC1=CC=CC2=NC(=O)CC(N12)(C)C(=O)N(CC3=CC=C(C=C3)Cl)CC(=O)NC4CCCC4"
24792454,"CC1=CC=C(O1)C(C(=O)NCC2=CC=CC=C2)N(C3=CC=CC=C3)C(=O)C4=CC=CC=N4"
3211646,"CC1=CC(=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4)C"
3211644,"CC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4"
3218738,"CC1=CC(=CC(=C1)NC(=S)N2CCC(CC2)NC(=O)C3=CC=C(C=C3)F)C"
3160076,"CCC1=CC=CC=C1N2CC(CC2=O)C(=O)NC3=NC=CS3"
3205335,"COC1=CC=C(C=C1)CNC(=O)CN(CC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=NC=CS3"
3211650,"CC(=O)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4"
3215890,"COC1=CC(=C(C=C1)N(C(C2=CC=CC=C2)C(=O)NCC3CCCO3)C(=O)CNC(=O)C4=CC=CS4)OC"
3206887,"CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC2CCCO2)C(C(C)C)C(=O)NC3CCCCC3"
3215008,"CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C)C3CC3"
6499837,"CC1=CC(=NN1C(C)CNC(=O)C2=CC3=C(C=C2)OCO3)C"
6499826,"CC1=C(N(N=C1C)CCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl)C"
3205014,"CC(C)(C)NC(=O)C(C1=CC=C(C=C1)OC)N(CC2=CC=CO2)C(=O)CCC(=O)NC3=CC=CC=N3"
3205001,"CC(C)(C)NC(=O)C(C1=CC=C(C=C1)F)N(CC2=CC=CO2)C(=O)CCC(=O)NC3=CC=CC=N3"
3205355,"COC1=CC=CC=C1N(CC(=O)NCC2=CC=C(C=C2)F)C(=O)CCC(=O)NC3=NC=CS3"
6493320,"C1CCN(CC1)C(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)F"
3211122,"CC1=CC(=CC=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CS4"
3196754,"CC(=O)C1=CC(=CC=C1)N(C(C2=C(C(=CC=C2)OC)OC)C(=O)NC3CCCC3)C(=O)C4=CC=CO4"
6499825,"CC1=C(N(N=C1C)CCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C"
6456870,"CC1=CC=CC=C1C(=O)NCCCNC(=O)C2=CC=CC=N2"
6490878,"CC1=CC=CC=C1C(=O)NCCCNC(=O)C2=CC=CO2"
6497286,"CC1CC2=CC=CC=C2N1C(=O)C3CC(=O)N(C3)C4=CC=CC=C4"
1452408,"CC(C)CNC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)N3C=NN=N3"
6500948,"CC1=NN=C(S1)NC(=O)C(C)SC2=NN=C(N2C)CCNC(=O)C3=CC=CC=C3F"
1511494,"CN1C(=O)CC2=C1C=CC(=C2)S(=O)(=O)NCCC3=CC=CC=C3"
3162872,"CCOC1=C(C=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NCC3CCCO3)C"
6497599,"C1C(CN(C1=O)C2=CC=C(C=C2)Cl)C(=O)NCC3=CC4=C(C=C3)OCO4"
6491397,"CC1=NNC(=NC1=O)SC(C)C(=O)NC2=C(C3=C(S2)CCCC3)C#N"
6494160,"CCOC1=CC=CC=C1NC(=O)COC(=O)C2CC(=O)N(C2)C3=C(C=CC=C3C)C"
6494146,"CC1=CC(=NO1)NC(=O)COC(=O)C2CC(=O)N(C2)C3=CC(=CC=C3)Cl"
6484082,"CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=CC=CN(C2=O)CC3=CC=CC=C3F"
1086725,"C1CCC(CC1)NC(=O)CSC2=NNC(=N2)C3=CC=CC=C3Cl"
1076697,"CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N2CCCC2)C3=C(C=CC(=C3)Cl)OC"
2184970,"CCCCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCOCC3"
1435153,"CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NC(=NC3=CC=CC=C32)C4CC4"
3210737,"CCC1=CC=C(C=C1)C(C(=O)NC2CCCC2)N(CCOC)C(=O)CCC(=O)NC3=NOC(=C3)C"
3205668,"CC(C)CCNC(=O)CN(C1CCCCC1)C(=O)CCC(=O)NC2=NC=CS2"
1173795,"CCCN1C2=C(N=C1SCC(=O)NC3=CC=C(C=C3)NC(=O)CC)N(C(=O)N(C2=O)C)C"
24792469,"C1CN(CCC1NC(=O)C2=CC=CC=C2)C(=O)NC3=CC(=CC=C3)Cl"
1138420,"CCCN1C2=C(N=C1SCC(=O)N3CCCCC3)N(C(=O)N(C2=O)C)C"
3216329,"CCCCN(C(C1=CC=CC=C1Cl)C(=O)NC(C)(C)C)C(=O)CCC(=O)NC2=NOC(=C2)C"
3196547,"CC(C)C1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4"
3196544,"COC1=CC=CC=C1N(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4"
802066,"COC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CN=CC=C2)Cl"
3196540,"COC1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4"
3160568,"CC1CCN(CC1)C(=O)CCNS(=O)(=O)C2=CC=C(C=C2)Cl"
3159386,"CN1C2=C(C=C(C=C2)NC(=O)C3=CC=C(C=C3)OC)N=C1CCNC(=O)C4=CC=CO4"
3210824,"CC1=CC=C(C=C1)N(CC(=O)NCC2CCCO2)C(=O)CCC(=O)NC3=NOC(=C3)C"
6495560,"CN1C(=NN=C1SCC(=O)C2=CC=C(C=C2)F)CC(=O)NC3=CC=C(C=C3)OC"
6495227,"CC(C1=NN=C(N1C)SCC(=O)NC2CCCCC2)NC(=O)C3=CC=CC=C3Br"
3225702,"CC(C)(C)C1=CC=C(C=C1)CN2C3=NC(=NC(=O)C3=NN2)C4CCCN(C4)C(=O)C5=CC=CO5"
1082766,"CC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)NC3=CC=CC=C3C(=O)O"
1093322,"CN(CC(=O)NCC1=CC2=C(C=C1)OCO2)S(=O)(=O)C3=CC=C(C=C3)F"
1092856,"CC1=CC(=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=CS3"
3211629,"COC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)CNC(=O)C4=CC=CO4"
3196748,"COC1=CC=CC(=C1OC)C(C(=O)NC2CCCC2)N(C3=CC=CC=C3F)C(=O)C4=CC=CO4"
2933345,"CCOC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=CC=CC=C3N=C2"
9591316,"CC(=NNC(=O)C1=CC=CO1)CC(=O)NC2=C(C=C(C=C2)OC)[N+](=O)[O-]"
3210767,"CC1=CC(=NO1)NC(=O)CCC(=O)N(CC(=O)NC2CCCC2)C3=CC(=CC=C3)F"
3216171,"CCC(C)(C)NC(=O)C(C1=C(C(=CC=C1)OC)OC)N(CC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=NOC(=C3)C"
1091646,"COC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)NC(=O)C3=CC=CO3)OC"
960374,"C1=COC(=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC=NC=C4"
888533,"COC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3"
1078178,"COC1=CC(=CC(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3)OC"
3155026,"CCC1C(=O)N(C2=CC=CC=C2O1)CC(=O)NCC3CCCO3"
877786,"C1=COC(=C1)C(=O)NC2=CC(=CC(=C2)C(=O)O)NC(=O)C3=CC=CO3"
3210812,"CC1=CC(=NO1)NC(=O)CCC(=O)N(CC(=O)NCC2CCCO2)C3=CC(=C(C=C3)OC)OC"
1901060,"C1=CC=C(C=C1)CNC(=O)C(=CC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CO3"
3171519,"CC1=CC2=NC(=C(C=C2C=C1)C)SCC(=O)NCC3CCCO3"
3216081,"CC1=CC(=CC=C1)NC(=O)C2CCN(CC2)C(=O)NC3CCCCC3"
3204861,"CC1=C(C(=CC=C1)N(CC(=O)NCC2=CC=C(C=C2)OC)C(=O)CCC(=O)NC3=CC=CC=N3)C"
24792498,"COC1=CC(=C(C=C1CN2CCN(CC2)C(=O)COC3=CC4=CC=CC=C4C=C3)OC)OC.C(=O)(C(=O)O)O"
3217162,"CN1C(=NN=C1SCC(=O)NNC(=O)C2=CC=CC=C2)C3CC3"
855092,"CC1=CC=CC(=C1)C(=O)NNC(=O)CSC2=NN=C(N2C)C3CC3"
3204901,"CC(C)C1=CC=C(C=C1)N(CC(=O)NC2CCCCC2)C(=O)CCC(=O)NC3=CC=CC=N3"
1093785,"CC1=CC=C(C=C1)C2=CC(=NO2)C(=O)NC3CCCCC3"
24792512,"CCCC1=NN=C(N1CCOC)SCC(=O)NC2=NC(=CS2)C"
6495867,"CN1C(=NN=C1SCC(=O)NC2=C(C=C(C=C2)Cl)F)C3=CC=CO3"
6500966,"CCOC1=CC=CC=C1NC(=O)CN2C(=O)C=CC(=N2)C3=CC=CO3"
3216284,"CC1=CC(=NO1)NC(=O)CCC(=O)N(C2=CC=CC=C2)C(C3=CC=CC=C3Cl)C(=O)NC(C)(C)C"
6493701,"CCN(CC(=O)NCC1=CC=NC=C1)S(=O)(=O)C2=CC(=C(C=C2)OCC)C"
3218735,"CC1=C(C=C(C=C1)NC(=S)N2CCC(CC2)NC(=O)C3=CC=CO3)C"
855233,"CC1=C(C=CO1)C2=NN=C(N2C)SCC(=O)NC3=CC=C(C=C3)F"
3222363,"C1CCC(C1)NC(=O)C(C2=CC=CC=C2F)N(C3CC3)C(=O)C4=CSN=N4"
1599323,"CC1=CC=C(C=C1)S(=O)(=O)NCCSC2=NN=CN2C"
3205405,"C1CCC(C1)NC(=O)CN(CC2=CC=CC=C2Cl)C(=O)CCC(=O)NC3=NC=CS3"
6489419,"CCN1C(=NN=C1SC)C2CCCN(C2)CC(=O)NC3=CC=CC=C3N4CCOCC4"
3221881,"CC1=CC(=C(C=C1)N(C(C2=CC=CC=N2)C(=O)NC3CCCCC3)C(=O)C4=CSN=N4)C"
1075097,"C1=CC=C2C(=C1)C(=CC=C2Br)S(=O)(=O)NCC3=CN=CC=C3"
6498563,"COC1=CC=C(C=C1)C(=O)NCCNC(=O)C2=NC=CN=C2"
6495832,"CCN1C(=NN=C1SCC(=O)NC2CCCCC2)C3=CC=CC=C3F"
6498393,"C1COC2=C(O1)C=CC(=C2)N3C(=C(N=N3)C(=O)NC4=CC(=CC=C4)F)N"
3190259,"CC1=CC=C(O1)C2=NN(N=N2)CC(=O)N(CC(=O)NCC3=CC=C(C=C3)F)C4=CC(=C(C=C4)OC)OC"
3196506,"CCC1=CC=CC=C1N(C(C2=CN=CC=C2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4"
6489709,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=C(OC=N3)C4=CC(=CC=C4)F"
3232265,"CC1=CC=C(C=C1)C2=C(N=CO2)C(=O)N3CCN(CC3)C(=O)C4=CC=CS4"
24792545,"C1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)N3C=NN=N3)C(=O)NCC4=CC=CC=C4F"
1433330,"C1CCC(CC1)NS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C=O"
6491290,"CC1=CC(=NO1)NC(=O)CSC2=NN=NN2C3=CC=C(C=C3)C(C)C"
6491560,"CC1=CC2=C(S1)N=C(N(C2=O)C)SCC(=O)NC3=CC(=CC=C3)O"
6498921,"CC(C(=O)NC1=CC=CC=C1C(=O)NCC2=CN=CC=C2)OC3=CC=CC=C3OC"
6498969,"CC(=O)NC1=CC=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)SC"
6462060,"CC1=C(C=C(C=C1)N2CC(CC2=O)C(=O)NC3=CN=CC=C3)C"
6492368,"COC1=C(C=C(C=C1)S(=O)(=O)NCC2CCCO2)NC(=O)C3=CC=CC=C3F"
6490704,"CC(C(=O)NC1=CC2=C(C=C1)OCCO2)NS(=O)(=O)C3=CC(=C(C=C3)OC)OC"
6493065,"C1COCCN1CCNC(=O)COC2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)Cl"
6493052,"C1CC1NC(=O)COC2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)Cl"
6473549,"CC1=C(C=CO1)C(=O)N(C)CC2=NC(=NO2)C3=CC=C(C=C3)Cl"
6489634,"CC1=NN=C(S1)NC(=O)C2=CC3=C(C=C2)N(C(=O)N3)CCOC"
1457542,"CCC1=C(C(=O)N=C(N1)SCC(=O)NC2=CC=CC3=CC=CC=C32)C"
1470512,"C1CCC(C1)NC(=O)CSC2=NN=C(S2)NC(=O)C3=CC=CC=C3"
